uid,pro_num,ac_rate,repeat_num,con_num,pass_pct
U164954,23,0.3492063492063492,2.739130434782609,15.0,0.32190476190476186
U164963,38,0.2619047619047619,3.3157894736842106,15.0,0.32698412698412693
U164982,31,0.36,2.4193548387096775,1.0,0.08333333333333333
U165004,106,0.3929471032745592,3.7452830188679247,16.0,0.37240259740259735
U165061,46,0.3333333333333333,3.130434782608696,16.0,0.4633928571428571
U165086,7,0.6666666666666666,1.7142857142857142,0.0,0.0
U165108,35,0.5606060606060606,1.8857142857142857,15.0,0.707936507936508
U165118,66,0.46715328467153283,2.0757575757575757,18.0,0.3623737373737374
U165144,13,0.7368421052631579,1.4615384615384615,2.0,1.0
U165181,11,0.5555555555555556,1.6363636363636365,3.0,0.6359649122807017
U165204,42,0.40350877192982454,2.7142857142857144,12.0,0.4518634143634144
U165207,52,0.4915254237288136,2.269230769230769,13.0,0.5028388278388278
U165221,14,0.3548387096774194,2.2142857142857144,13.0,0.5128205128205128
U165228,18,0.4146341463414634,2.2777777777777777,14.0,0.6687925170068026
U165237,43,0.35772357723577236,2.86046511627907,18.0,0.3462241462241462
U165266,39,0.28421052631578947,2.4358974358974357,15.0,0.43002886002886004
U165280,6,0.4,1.6666666666666667,13.0,0.3562271062271062
U165300,59,0.2857142857142857,3.0847457627118646,16.0,0.4477949134199134
U165308,7,0.3684210526315789,2.7142857142857144,3.0,0.6666666666666666
U165345,14,0.5416666666666666,1.7142857142857142,16.0,0.8020833333333333
U165356,3,1.0,1.0,14.0,0.38384353741496596
U165384,28,0.4067796610169492,2.107142857142857,16.0,0.45870535714285726
U165406,46,0.56,1.6304347826086956,16.0,0.23244047619047614
U165434,9,0.25,1.7777777777777777,10.0,0.48809523809523814
U165452,1,0.0,2.0,0.0,0.0
U165460,21,0.5641025641025641,1.8571428571428572,1.0,0.10714285714285714
U165476,1,0.0,1.0,0.0,0.0
U165513,3,0.21428571428571427,4.666666666666667,2.0,0.3125
U165522,14,0.6842105263157895,1.3571428571428572,16.0,0.5610119047619048
U165538,10,0.5882352941176471,1.7,4.0,0.4375
U165547,17,0.2753623188405797,4.0588235294117645,16.0,0.8444940476190477
U165548,17,0.475,2.3529411764705883,3.0,0.7236842105263158
U165564,90,0.41414141414141414,2.2,1.0,1.0
U165573,7,0.38461538461538464,1.8571428571428572,12.0,0.4294642857142857
U165585,10,0.8461538461538461,1.3,1.0,0.2916666666666667
U165618,46,0.42718446601941745,2.239130434782609,17.0,0.29385026737967906
U165642,18,0.4411764705882353,1.8888888888888888,13.0,0.20026640026640025
U165649,16,0.40476190476190477,2.625,4.0,0.5789473684210527
U165654,6,0.7,1.6666666666666667,10.0,0.5517857142857143
U165674,41,0.36363636363636365,3.2195121951219514,16.0,0.8515625
U165711,21,0.3559322033898305,2.8095238095238093,16.0,0.7503720238095238
U165754,15,0.19148936170212766,3.1333333333333333,14.0,0.1069573283858998
U165769,18,0.3673469387755102,2.7222222222222223,15.0,0.7476190476190475
U165784,44,0.4098360655737705,2.772727272727273,15.0,0.28394660894660895
U165803,22,0.5625,1.4545454545454546,16.0,0.2518127705627705
U165846,20,0.5294117647058824,1.7,13.0,0.1114885114885115
U165851,67,0.34444444444444444,4.029850746268656,16.0,0.3019615800865801
U165861,55,0.48760330578512395,2.2,18.0,0.34601972101972106
U165918,42,0.39080459770114945,2.0714285714285716,17.0,0.5627705627705628
U165930,67,0.48663101604278075,2.791044776119403,4.0,0.6086309523809524
U165931,5,0.375,3.2,1.0,0.03571428571428571
U165950,52,0.3825136612021858,3.519230769230769,14.0,0.442238713667285
U165960,1,0.5,2.0,0.0,0.0
U165970,32,0.3717948717948718,2.4375,11.0,0.3106015196924288
U165985,10,0.47368421052631576,1.9,3.0,0.6666666666666666
U165986,2,0.5,1.0,14.0,0.5707482993197279
U166075,1,0.0,7.0,0.0,0.0
U166089,13,0.38235294117647056,2.6153846153846154,2.0,0.375
U166104,45,0.3944954128440367,2.422222222222222,16.0,0.41247294372294374
U166147,1,0.0,1.0,0.0,0.0
U166172,31,0.30120481927710846,2.6774193548387095,11.0,0.11798580207671118
U166183,10,0.75,1.2,4.0,0.875
U166221,18,0.28,2.7777777777777777,13.0,0.18327697943082558
U166232,10,0.38461538461538464,2.6,0.0,0.0
U166259,21,0.3783783783783784,5.285714285714286,11.0,0.20342384887839435
U166270,16,0.32558139534883723,2.6875,13.0,0.13942723942723945
U166292,21,0.5636363636363636,2.619047619047619,0.0,0.0
U166300,23,0.46511627906976744,1.8695652173913044,15.0,0.18163059163059161
U166312,20,0.4339622641509434,2.65,2.0,0.48026315789473684
U166337,9,0.4666666666666667,1.6666666666666667,15.0,0.6095238095238095
U166353,14,0.5,2.2857142857142856,17.0,0.7552521008403362
U166390,6,0.5,1.3333333333333333,15.0,0.3198412698412698
U166424,21,0.2803738317757009,5.095238095238095,2.0,0.875
U166442,14,0.6086956521739131,1.6428571428571428,3.0,0.5833333333333334
U166472,17,0.38333333333333336,3.5294117647058822,2.0,0.75
U166486,5,0.4444444444444444,1.8,4.0,1.0
U166493,2,0.6666666666666666,1.5,0.0,0.0
U166499,6,1.0,1.3333333333333333,5.0,1.0
U166515,43,0.42276422764227645,2.86046511627907,18.0,0.3741822991822992
U166520,14,0.41304347826086957,3.2857142857142856,3.0,0.6666666666666666
U166549,35,0.48333333333333334,1.7142857142857142,16.0,0.2982142857142857
U166595,46,0.24550898203592814,3.630434782608696,8.0,0.45014880952380953
U166597,53,0.17586206896551723,5.471698113207547,17.0,0.24681690858161448
U166608,36,0.6382978723404256,2.611111111111111,12.0,0.4810515873015873
U166626,27,0.48936170212765956,1.7407407407407407,17.0,0.432480264833206
U166636,20,0.5909090909090909,2.2,4.0,0.5263157894736842
U166650,1,0.3333333333333333,3.0,0.0,0.0
U166668,4,0.5,1.5,0.0,0.0
U166703,13,0.5909090909090909,1.6923076923076923,0.0,0.0
U166708,5,0.6666666666666666,1.8,0.0,0.0
U166733,23,0.5789473684210527,1.6521739130434783,1.0,0.8181818181818182
U166755,33,0.4068441064638783,7.96969696969697,1.0,0.4583333333333333
U166761,100,0.5477386934673367,1.99,16.0,0.7455357142857143
U166783,17,0.53125,1.8823529411764706,8.0,0.2544642857142857
U166784,24,0.5405405405405406,1.5416666666666667,12.0,0.575595238095238
U166793,35,0.1977401129943503,5.057142857142857,12.0,0.13482142857142856
U166801,18,0.53125,1.7777777777777777,17.0,0.8266806722689076
U166805,52,0.4895833333333333,1.8461538461538463,16.0,0.2964691558441558
U166822,40,0.49382716049382713,2.025,14.0,0.328726035868893
U166823,29,0.4339622641509434,1.8275862068965518,18.0,0.5045574795574795
U166885,4,0.42857142857142855,1.75,15.0,0.5706349206349206
U166896,27,0.4339622641509434,1.962962962962963,12.0,0.18594669219669216
U166909,23,0.22033898305084745,2.5652173913043477,15.0,0.14940836940836943
U166918,31,0.4444444444444444,2.032258064516129,15.0,0.45339105339105334
U166923,5,0.36363636363636365,2.2,0.0,0.0
U166930,220,0.4117647058823529,2.859090909090909,18.0,0.4533013283013283
U166939,30,0.4166666666666667,2.8,17.0,0.8293343653250773
U166962,41,0.5,2.097560975609756,18.0,0.31792929292929295
U167021,10,0.25,2.4,8.0,0.2901785714285714
U167047,4,0.1111111111111111,2.25,1.0,0.125
U167056,14,0.17857142857142858,2.0,12.0,0.5114087301587302
U167094,22,0.29508196721311475,2.772727272727273,15.0,0.49047619047619045
U167106,48,0.32682926829268294,4.270833333333333,15.0,0.3409307359307359
U167125,1,1.0,1.0,9.0,0.5522486772486772
U167132,25,0.4888888888888889,1.8,10.0,0.4660714285714286
U167179,3,0.3,3.3333333333333335,12.0,0.48234126984126985
U167183,49,0.25668449197860965,3.816326530612245,14.0,0.3715831787260358
U167197,1,0.0,3.0,0.0,0.0
U167204,10,0.5625,1.6,14.0,0.5037414965986394
U167239,9,0.5,1.5555555555555556,3.0,0.3333333333333333
U167255,42,0.3963963963963964,2.642857142857143,15.0,0.2998556998556999
U167259,49,0.5483870967741935,1.8979591836734695,16.0,0.32909226190476193
U167264,1,0.5,4.0,1.0,0.25
U167273,13,0.19148936170212766,3.6153846153846154,4.0,0.8157894736842105
U167295,9,0.29411764705882354,1.8888888888888888,14.0,0.7721088435374149
U167299,58,0.34594594594594597,3.189655172413793,13.0,0.4959207459207459
U167321,46,0.5392156862745098,2.217391304347826,16.0,0.78125
U167336,2,0.0,2.0,1.0,0.4166666666666667
U167359,2,0.2857142857142857,7.0,0.0,0.0
U167367,41,0.5116279069767442,2.097560975609756,18.0,0.24927849927849932
U167375,2,0.6666666666666666,1.5,0.0,0.0
U167381,85,0.5967741935483871,2.1882352941176473,16.0,0.6473214285714284
U167385,36,0.44285714285714284,1.9444444444444444,18.0,0.2825637325637326
U167408,73,0.5508982035928144,2.287671232876712,18.0,0.5162654110022531
U167428,18,0.4897959183673469,2.7222222222222223,10.0,0.34404761904761905
U167429,19,0.6410256410256411,2.0526315789473686,4.0,0.9605263157894737
U167454,2,1.0,1.5,16.0,0.8188244047619048
U167469,12,0.35714285714285715,2.3333333333333335,0.0,0.0
U167474,6,0.2857142857142857,2.3333333333333335,14.0,0.5202380952380953
U167481,34,0.2702702702702703,3.264705882352941,11.0,0.3131429176883722
U167487,41,0.6666666666666666,1.4634146341463414,17.0,0.474357015533486
U167501,56,0.38271604938271603,2.892857142857143,18.0,0.5377224627224628
U167505,40,0.3373493975903614,2.075,14.0,0.2809059987631416
U167512,38,0.2085889570552147,4.2894736842105265,11.0,0.14317122271667726
U167533,6,0.2222222222222222,3.0,2.0,0.0625
U167548,2,0.3333333333333333,1.5,15.0,0.648968253968254
U167558,12,0.7058823529411765,1.4166666666666667,0.0,0.0
U167574,31,0.47692307692307695,2.096774193548387,15.0,0.42720501720501713
U167584,10,0.4444444444444444,2.7,2.0,0.75
U167625,36,0.6190476190476191,1.75,10.0,0.36464285714285716
U167646,8,0.7272727272727273,1.375,1.0,0.16666666666666666
U167668,1,0.0,2.0,0.0,0.0
U167674,15,0.4666666666666667,2.0,4.0,0.7631578947368421
U167678,23,0.4827586206896552,2.5217391304347827,16.0,0.6625744047619049
U167685,57,0.3333333333333333,2.9473684210526314,17.0,0.3291953144894321
U167717,3,0.42857142857142855,2.3333333333333335,0.0,0.0
U167728,32,0.56,3.90625,16.0,0.7593005952380952
U167738,29,0.4939759036144578,2.8620689655172415,12.0,0.6473214285714285
U167758,8,0.47058823529411764,2.125,16.0,0.8110119047619048
U167770,2,0.5,1.0,4.0,1.0
U167785,55,0.36904761904761907,3.0545454545454547,18.0,0.4284271284271284
U167789,6,0.46153846153846156,2.1666666666666665,3.0,1.0
U167792,13,0.6410256410256411,3.0,3.0,0.5
U167818,12,0.5714285714285714,1.75,3.0,0.3684210526315789
U167881,18,0.2558139534883721,2.388888888888889,10.0,0.24880952380952376
U167890,3,0.2222222222222222,3.0,4.0,0.8333333333333333
U167899,1,0.0,7.0,13.0,0.5494505494505494
U167934,7,0.7,1.4285714285714286,2.0,0.625
U167969,24,0.3829787234042553,1.9583333333333333,17.0,0.4017443340972753
U167972,19,0.4074074074074074,1.4210526315789473,14.0,0.4625
U167974,26,0.35135135135135137,2.8461538461538463,15.0,0.7666666666666667
U167985,1,0.09090909090909091,11.0,16.0,0.7177827380952381
U167986,4,0.2,3.75,16.0,0.5024553571428572
U168034,37,0.4625,2.1621621621621623,12.0,0.6964285714285715
U168045,16,0.5,2.0,2.0,0.25
U168054,76,0.4658385093167702,2.1184210526315788,18.0,0.33825156325156325
U168089,3,0.09090909090909091,3.6666666666666665,10.0,0.4839285714285714
U168111,26,0.32,2.8846153846153846,14.0,0.153169449598021
U168126,25,0.28125,2.56,18.0,0.28760221260221264
U168152,65,0.5833333333333334,2.5846153846153848,9.0,0.15939153439153442
U168211,17,0.2653061224489796,2.8823529411764706,16.0,0.6091517857142856
U168217,41,0.29411764705882354,2.4878048780487805,18.0,0.36073833573833575
U168260,1,1.0,1.0,13.0,0.24184981684981682
U168279,28,0.44565217391304346,3.2857142857142856,2.0,0.75
U168282,16,0.46808510638297873,2.9375,2.0,0.125
U168315,23,0.5454545454545454,1.434782608695652,15.0,0.38039682539682546
U168347,5,0.625,1.6,15.0,0.6698412698412699
U168360,13,0.41379310344827586,2.230769230769231,11.0,0.5005411255411256
U168391,41,0.6612903225806451,1.5121951219512195,16.0,0.5384672619047619
U168417,12,0.4583333333333333,2.0,16.0,0.6436011904761906
U168436,2,0.14285714285714285,3.5,0.0,0.0
U168461,13,0.4482758620689655,2.230769230769231,16.0,0.8448660714285714
U168468,15,0.45714285714285713,2.3333333333333335,3.0,1.0
U168476,19,0.8,1.5789473684210527,5.0,1.0
U168479,19,0.3958333333333333,2.526315789473684,14.0,0.8222789115646257
U168486,13,0.625,1.8461538461538463,0.0,0.0
U168488,8,0.5,2.25,3.0,0.8333333333333334
U168495,5,0.3333333333333333,1.8,16.0,0.7965029761904762
U168532,2,0.5,1.0,10.0,0.22999999999999998
U168552,20,0.6,1.75,12.0,0.49047619047619045
U168577,3,0.3333333333333333,2.0,0.0,0.0
U168588,51,0.4444444444444444,1.9411764705882353,16.0,0.45200892857142866
U168609,74,0.2535211267605634,3.8378378378378377,15.0,0.1574025974025974
U168627,10,0.8333333333333334,1.2,4.0,0.8947368421052632
U168637,13,0.34782608695652173,1.7692307692307692,9.0,0.23716931216931217
U168648,26,0.37349397590361444,3.1923076923076925,15.0,0.7293650793650794
U168675,48,0.37410071942446044,2.8958333333333335,18.0,0.4552789802789803
U168684,26,0.4074074074074074,2.076923076923077,16.0,0.8005952380952381
U168712,86,0.5548387096774193,1.802325581395349,17.0,0.6732238349885409
U168717,77,0.5032679738562091,1.9870129870129871,18.0,0.658946608946609
U168770,81,0.5024154589371981,2.5555555555555554,0.0,0.0
U168815,10,0.38095238095238093,2.1,2.0,0.14583333333333331
U168822,49,0.42,2.0408163265306123,18.0,0.4798460798460799
U168827,16,0.42424242424242425,2.0625,4.0,0.6447368421052632
U168842,61,0.6590909090909091,1.4426229508196722,17.0,0.7517316017316017
U168865,1,0.0,1.0,0.0,0.0
U168884,52,0.35507246376811596,2.6538461538461537,18.0,0.79916805903648
U168895,3,1.0,1.0,1.0,0.041666666666666664
U168900,2,0.0,2.5,1.0,0.041666666666666664
U168923,38,0.3548387096774194,2.4473684210526314,18.0,0.3744107744107744
U168960,31,0.3263157894736842,3.064516129032258,13.0,0.5253663003663004
U168999,44,0.288135593220339,4.0227272727272725,12.0,0.4848935786435786
U169006,20,0.18604651162790697,4.3,12.0,0.05309065934065934
U169042,32,0.36585365853658536,2.5625,15.0,0.3283838383838384
U169228,1,0.0,2.0,0.0,0.0
U169240,6,0.625,1.3333333333333333,0.0,0.0
U169254,1,0.0,11.0,13.0,0.8557692307692307
U169257,39,0.41025641025641024,2.0,17.0,0.37456073338426277
U169263,5,0.1320754716981132,10.6,1.0,0.5
U169304,12,0.4,2.0833333333333335,16.0,0.4383184523809524
U169329,19,0.5806451612903226,1.631578947368421,15.0,0.4515079365079365
U169340,21,0.19130434782608696,5.476190476190476,14.0,0.2601892155463584
U169361,4,0.4444444444444444,2.25,0.0,0.0
U169371,5,0.5714285714285714,1.4,8.0,0.35044642857142855
U169375,15,0.48484848484848486,2.2,2.0,0.381578947368421
U169421,7,0.3157894736842105,2.7142857142857144,16.0,0.529389880952381
U169453,50,0.5130434782608696,2.3,14.0,0.5103741496598639
U169482,14,0.48484848484848486,2.357142857142857,16.0,0.59375
U169512,29,0.42424242424242425,2.2758620689655173,16.0,0.4331709956709957
U169526,23,0.5,1.9130434782608696,12.0,0.638888888888889
U169580,21,0.1388888888888889,5.142857142857143,13.0,0.14085914085914084
U169583,13,0.3064516129032258,4.769230769230769,14.0,0.6424319727891156
U169594,15,0.3783783783783784,2.466666666666667,4.0,0.8947368421052632
U169605,1,0.0,1.0,9.0,0.20767195767195767
U169642,17,0.43243243243243246,2.176470588235294,13.0,0.3858974358974359
U169649,10,0.4230769230769231,2.6,0.0,0.0
U169702,29,0.2962962962962963,2.793103448275862,12.0,0.3278194028194028
U169772,34,0.3780487804878049,2.411764705882353,14.0,0.7614795918367346
U169782,35,0.4166666666666667,2.057142857142857,18.0,0.4688071188071188
U169801,5,0.45454545454545453,2.2,13.0,0.5595238095238094
U169831,63,0.5429141716566867,7.9523809523809526,1.0,0.05263157894736842
U169871,1,0.0,5.0,1.0,0.041666666666666664
U169872,32,0.4909090909090909,1.71875,17.0,0.39038706391647565
U169889,17,0.34615384615384615,3.0588235294117645,16.0,0.8694196428571428
U169902,12,0.2391304347826087,3.8333333333333335,16.0,0.9107142857142857
U169925,23,0.3548387096774194,2.6956521739130435,13.0,0.28124247547324466
U169932,71,0.6178861788617886,1.732394366197183,16.0,0.6488095238095238
U169962,5,0.2727272727272727,2.2,10.0,0.42142857142857143
U170025,5,0.5555555555555556,1.8,16.0,0.8046874999999999
U170029,38,0.3163265306122449,2.5789473684210527,18.0,0.250012025012025
U170061,4,0.6,1.25,13.0,0.5041208791208791
U170074,31,0.43283582089552236,2.161290322580645,14.0,0.3139455782312925
U170090,52,0.4639175257731959,1.8653846153846154,16.0,0.3476190476190476
U170107,1,1.0,1.0,0.0,0.0
U170145,3,0.5,1.3333333333333333,0.0,0.0
U170156,10,0.4583333333333333,2.4,3.0,0.6666666666666666
U170167,28,0.7121212121212122,2.357142857142857,3.0,0.7543859649122807
U170209,1,1.0,1.0,1.0,0.5833333333333334
U170255,33,0.4482758620689655,1.7575757575757576,15.0,0.29217893217893215
U170306,34,0.4520547945205479,2.1470588235294117,14.0,0.4651360544217687
U170314,8,0.8378378378378378,4.625,0.0,0.0
U170342,1,0.0,1.0,0.0,0.0
U170353,58,0.5443037974683544,2.7241379310344827,11.0,0.27683982683982683
U170383,18,0.5666666666666667,1.6666666666666667,2.0,0.875
U170446,42,0.5694444444444444,1.7142857142857142,14.0,0.8456632653061226
U170482,12,0.35714285714285715,2.3333333333333335,16.0,0.6781994047619048
U170485,28,0.43283582089552236,2.392857142857143,13.0,0.5251831501831501
U170505,1,0.14285714285714285,14.0,0.0,0.0
U170513,45,0.34814814814814815,3.0,12.0,0.36681096681096675
U170519,42,0.49473684210526314,2.261904761904762,16.0,0.2107278138528138
U170538,6,0.75,1.3333333333333333,4.0,1.0
U170546,1,0.3333333333333333,3.0,9.0,0.33730158730158727
U170570,1,0.0,1.0,0.0,0.0
U170658,48,0.5051546391752577,2.0208333333333335,13.0,0.29267399267399263
U170664,12,0.2564102564102564,3.25,7.0,0.49744897959183676
U170689,2,0.25,2.0,1.0,0.041666666666666664
U170707,1,1.0,1.0,0.0,0.0
U170715,27,0.3611111111111111,2.6666666666666665,17.0,0.3780621339444869
U170716,19,0.4375,2.526315789473684,13.0,0.4413919413919414
U170718,48,0.288,2.6041666666666665,18.0,0.4052188552188552
U170732,4,0.3,5.0,0.0,0.0
U170772,34,0.4205607476635514,3.1470588235294117,5.0,0.13454545454545458
U170773,6,1.0,1.0,4.0,1.0
U170795,17,0.22784810126582278,4.647058823529412,16.0,0.8180803571428571
U170798,105,0.3434065934065934,3.466666666666667,12.0,0.44935064935064933
U170810,20,0.5180722891566265,4.15,13.0,0.43424908424908426
U170827,9,0.3142857142857143,3.888888888888889,2.0,0.625
U170834,19,0.5,1.894736842105263,1.0,1.0
U170851,17,0.5862068965517241,1.7058823529411764,16.0,0.7589285714285714
U170856,26,0.8666666666666667,1.1538461538461537,0.0,0.0
U170865,14,0.5517241379310345,2.0714285714285716,16.0,0.5807291666666666
U170876,13,0.52,1.9230769230769231,2.0,0.125
U170889,27,0.2976190476190476,3.111111111111111,12.0,0.29578338328338327
U170896,4,0.6,1.25,1.0,0.3333333333333333
U170900,54,0.3769230769230769,2.4074074074074074,18.0,0.633982683982684
U170901,5,0.2,3.0,15.0,0.2951587301587301
U170911,12,0.2894736842105263,3.1666666666666665,3.0,0.7192982456140351
U170965,88,0.27386934673366836,4.5227272727272725,12.0,0.518262987012987
U171014,55,0.3923611111111111,5.236363636363636,17.0,0.6242233256939139
U171024,6,0.5,2.6666666666666665,11.0,0.5854978354978355
U171054,1,0.25,4.0,5.0,0.8
U171057,33,0.5,1.9393939393939394,11.0,0.606060606060606
U171069,11,0.28125,2.909090909090909,16.0,0.6811755952380952
U171089,5,0.42857142857142855,1.4,15.0,0.4064285714285715
U171110,85,0.42786069651741293,2.364705882352941,17.0,0.557868601986249
U171141,9,0.6764705882352942,3.7777777777777777,0.0,0.0
U171193,28,0.3142857142857143,2.5,17.0,0.6453081232492996
U171204,1,0.3333333333333333,3.0,2.0,0.25
U171226,30,0.5471698113207547,3.533333333333333,4.0,0.7006578947368421
U171234,9,0.5294117647058824,1.8888888888888888,3.0,0.9166666666666666
U171255,17,0.3939393939393939,1.9411764705882353,18.0,0.30882635882635884
U171257,16,0.5862068965517241,1.8125,5.0,0.8
U171278,1,0.5,2.0,5.0,0.8
U171288,31,0.4084507042253521,2.2903225806451615,16.0,0.46670725108225114
U171312,27,0.4166666666666667,2.2222222222222223,16.0,0.32874729437229433
U171313,2,0.75,2.0,0.0,0.0
U171388,48,0.5982142857142857,2.3333333333333335,15.0,0.8976190476190476
U171404,13,0.29310344827586204,4.461538461538462,14.0,0.6237244897959183
U171410,1,0.0,1.0,0.0,0.0
U171413,31,0.4268292682926829,2.6451612903225805,12.0,0.30010822510822505
U171421,28,0.5094339622641509,1.8928571428571428,12.0,0.4058531746031746
U171473,24,0.358974358974359,3.25,16.0,0.7354910714285714
U171508,3,0.3,3.3333333333333335,0.0,0.0
U171517,31,0.19658119658119658,3.774193548387097,15.0,0.6868253968253968
U171521,19,0.6176470588235294,1.7894736842105263,3.0,0.6710526315789473
U171528,46,0.7142857142857143,1.673913043478261,17.0,0.7163101604278076
U171533,1,0.0,1.0,0.0,0.0
U171544,1,1.0,1.0,13.0,0.5782051282051281
U171563,37,0.3445378151260504,3.2162162162162162,16.0,0.6923363095238096
U171566,10,0.5217391304347826,2.3,2.0,0.625
U171598,33,0.47368421052631576,1.7272727272727273,16.0,0.40351731601731605
U171692,1,0.0,1.0,14.0,0.3438775510204081
U171715,2,0.6666666666666666,1.5,0.0,0.0
U171736,4,0.5714285714285714,1.75,8.0,0.2544642857142857
U171755,1,0.0,1.0,15.0,0.5823015873015874
U171787,21,0.3728813559322034,2.8095238095238093,16.0,0.6588541666666666
U171798,44,0.422680412371134,2.2045454545454546,20.0,0.6196115288220552
U171820,24,0.5116279069767442,1.7916666666666667,16.0,0.8009672619047619
U171821,5,0.2857142857142857,2.8,0.0,0.0
U171826,1,0.0,3.0,1.0,1.0
U171837,58,0.3469387755102041,3.3793103448275863,16.0,0.7894345238095238
U171839,40,0.32323232323232326,2.475,15.0,0.19721500721500718
U171879,22,0.4489795918367347,2.227272727272727,14.0,0.21218305504019788
U171912,32,0.5897435897435898,2.4375,9.0,0.2698412698412698
U171942,1,0.5,2.0,1.0,0.125
U171983,4,0.25,3.0,0.0,0.0
U172000,17,0.7272727272727273,1.2941176470588236,2.0,1.0
U172009,6,1.0,1.0,5.0,0.8
U172030,16,0.4838709677419355,1.9375,13.0,0.4388278388278388
U172038,12,0.3888888888888889,1.5,16.0,0.7686011904761905
U172048,17,0.48,1.4705882352941178,10.0,0.3089285714285714
U172073,54,0.26587301587301587,4.666666666666667,12.0,0.2611832611832612
U172093,54,0.32142857142857145,4.148148148148148,15.0,0.36688311688311687
U172170,65,0.4117647058823529,2.0923076923076924,17.0,0.5652024446142092
U172196,1,0.3333333333333333,3.0,1.0,0.25
U172198,32,0.453125,2.0,12.0,0.3248196248196248
U172211,7,0.375,2.2857142857142856,12.0,0.24603174603174605
U172238,50,0.4108527131782946,2.58,13.0,0.4291375291375292
U172260,3,0.3333333333333333,3.0,3.0,0.6666666666666666
U172290,33,0.532258064516129,1.878787878787879,16.0,0.8772321428571429
U172299,17,0.38461538461538464,2.2941176470588234,15.0,0.719047619047619
U172336,16,0.3877551020408163,3.0625,3.0,0.75
U172359,65,0.44,2.3076923076923075,18.0,0.37824675324675316
U172374,57,0.49206349206349204,2.210526315789474,18.0,0.5230278980278981
U172401,6,0.4,2.5,1.0,0.16666666666666666
U172416,22,0.5641025641025641,1.7727272727272727,14.0,0.5114795918367347
U172435,9,0.6666666666666666,1.3333333333333333,5.0,0.8
U172440,50,0.35537190082644626,2.42,17.0,0.4625031830914183
U172472,45,0.5,2.1333333333333333,14.0,0.2929808286951144
U172475,2,0.3333333333333333,1.5,12.0,0.5682539682539683
U172521,15,0.5555555555555556,2.4,0.0,0.0
U172522,5,0.5,2.4,16.0,0.7801339285714285
U172537,18,0.5151515151515151,1.8333333333333333,14.0,0.30071119356833637
U172573,12,0.7058823529411765,1.4166666666666667,16.0,0.6197916666666666
U172578,19,0.4634146341463415,2.1578947368421053,16.0,0.7611607142857144
U172595,11,0.39285714285714285,2.5454545454545454,2.0,0.875
U172596,49,0.47474747474747475,2.020408163265306,4.0,0.868421052631579
U172603,34,0.2366412213740458,3.8529411764705883,15.0,0.5845238095238094
U172610,1,0.14285714285714285,7.0,0.0,0.0
U172627,5,0.2222222222222222,3.6,16.0,0.8534226190476191
U172632,31,0.3013698630136986,2.3548387096774195,16.0,0.2553165584415584
U172640,4,1.0,1.25,13.0,0.7725274725274727
U172694,2,0.14285714285714285,3.5,1.0,0.041666666666666664
U172724,4,0.5,1.0,1.0,0.041666666666666664
U172750,26,0.3188405797101449,2.6538461538461537,14.0,0.16824366110080397
U172761,3,0.3,3.3333333333333335,13.0,0.6005494505494505
U172790,69,0.3615819209039548,2.5652173913043477,17.0,0.45197351667939906
U172847,9,0.13043478260869565,5.111111111111111,10.0,0.07234848484848484
U172903,48,0.6055045871559633,2.2708333333333335,17.0,0.3938757321110262
U172916,1,0.3333333333333333,3.0,0.0,0.0
U172927,15,0.45714285714285713,2.3333333333333335,4.0,0.75
U172947,14,0.6666666666666666,1.5,4.0,0.9210526315789473
U172957,39,0.3684210526315789,2.4358974358974357,17.0,0.5488413547237075
U172968,8,0.09302325581395349,5.375,1.0,0.25
U172988,68,0.3963963963963964,3.264705882352941,12.0,0.5251443001443001
U173061,62,0.536,2.0161290322580645,18.0,0.5571067821067821
U173064,29,0.5,1.8620689655172413,15.0,0.3375468975468976
U173140,1,0.14285714285714285,14.0,1.0,0.0
U173145,52,0.5294117647058824,1.6346153846153846,14.0,0.1918367346938775
U173192,21,0.5555555555555556,1.7142857142857142,11.0,0.5692640692640693
U173200,1,0.5,2.0,0.0,0.0
U173220,1,0.0,2.0,1.0,0.08333333333333333
U173242,1,0.5,4.0,4.0,0.875
U173254,31,0.36231884057971014,2.225806451612903,16.0,0.7228422619047619
U173293,3,0.23076923076923078,4.333333333333333,11.0,0.3208874458874459
U173352,4,0.23529411764705882,8.5,0.0,0.0
U173374,51,0.4782608695652174,1.803921568627451,3.0,0.6842105263157895
U173406,6,0.38461538461538464,2.1666666666666665,15.0,0.7146825396825397
U173429,18,0.3584905660377358,2.9444444444444446,3.0,0.5
U173463,2,0.4,2.5,11.0,0.8490259740259741
U173475,2,0.3333333333333333,3.0,0.0,0.0
U173514,19,0.58,2.6315789473684212,3.0,0.456140350877193
U173528,1,0.0,1.0,15.0,0.611904761904762
U173698,12,0.35714285714285715,2.3333333333333335,15.0,0.62
U173708,3,0.2,6.666666666666667,1.0,0.5
U173720,31,0.6041666666666666,1.5483870967741935,15.0,0.6134920634920634
U173721,10,0.14516129032258066,6.2,3.0,0.5
U173740,46,0.3543307086614173,2.760869565217391,15.0,0.388023088023088
U173750,30,0.42424242424242425,2.2,16.0,0.29860660173160164
U173756,17,0.4523809523809524,2.4705882352941178,3.0,0.5219298245614036
U173773,38,0.4861111111111111,1.894736842105263,15.0,0.5265873015873016
U173790,43,0.3486238532110092,2.5348837209302326,15.0,0.46722222222222226
